"client_id","age","job","marital","education","default","housing","loan","contact","month","day_of_week","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","subscribe"
7676,29,"technician","married","professional.course","no","no","no","cellular","nov","thu",1,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
7677,32,"technician","single","university.degree","no","no","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.266,5076.2,1
7678,40,"entrepreneur","married","high.school","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7679,58,"blue-collar","married","high.school","unknown","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
7680,37,"unemployed","single","university.degree","no","no","yes","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
7681,38,"technician","single","professional.course","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
7682,52,"services","divorced","high.school","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
7683,57,"retired","married","university.degree","no","yes","no","cellular","aug","wed",1,999,1,"failure",-2.9,92.201,-31.4,0.834,5076.2,0
7684,24,"admin.","single","high.school","no","unknown","unknown","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7685,44,"unemployed","divorced","basic.6y","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,0
7686,37,"admin.","single","university.degree","no","yes","yes","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
7687,35,"self-employed","divorced","basic.9y","no","no","yes","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
7690,49,"self-employed","married","professional.course","unknown","no","no","cellular","aug","tue",9,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7693,41,"blue-collar","single","basic.9y","unknown","no","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
7696,58,"self-employed","divorced","unknown","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
7697,60,"housemaid","married","basic.4y","no","yes","no","cellular","jul","thu",2,5,2,"success",-2.9,92.469,-33.6,1.072,5076.2,1
7698,43,"blue-collar","married","basic.9y","no","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
7699,25,"technician","single","professional.course","no","yes","no","cellular","may","tue",5,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
7701,54,"admin.","married","university.degree","unknown","no","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7703,45,"admin.","divorced","high.school","unknown","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
7704,35,"admin.","married","university.degree","no","unknown","unknown","telephone","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7705,47,"technician","married","high.school","no","yes","no","cellular","apr","fri",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.479,5099.1,0
7706,54,"technician","married","high.school","no","no","no","cellular","apr","mon",3,999,2,"failure",-1.8,93.075,-47.1,1.405,5099.1,0
7707,40,"management","married","university.degree","unknown","yes","no","cellular","apr","mon",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
7708,32,"housemaid","married","high.school","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,0
7709,54,"admin.","married","university.degree","unknown","yes","no","telephone","jun","wed",10,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
7710,33,"services","single","high.school","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
7711,50,"housemaid","divorced","high.school","no","yes","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
7712,29,"blue-collar","single","high.school","no","yes","no","cellular","may","mon",2,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,0
7714,28,"student","married","university.degree","unknown","yes","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
7715,28,"admin.","married","university.degree","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,1
7718,32,"blue-collar","married","basic.4y","unknown","yes","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
7721,29,"admin.","single","high.school","no","no","no","cellular","aug","fri",1,999,2,"failure",-2.9,92.201,-31.4,0.881,5076.2,0
7723,53,"admin.","single","university.degree","no","no","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
7724,32,"admin.","married","high.school","no","yes","yes","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7725,37,"management","married","university.degree","no","yes","yes","telephone","aug","tue",2,6,1,"success",-1.7,94.027,-38.3,0.904,4991.6,0
7726,58,"retired","married","university.degree","no","yes","no","telephone","aug","mon",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.843,5076.2,0
7727,54,"admin.","married","basic.9y","no","no","no","cellular","nov","mon",2,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
7728,37,"blue-collar","married","professional.course","no","yes","no","cellular","jul","mon",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7729,33,"self-employed","single","university.degree","no","no","no","telephone","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
7730,31,"services","single","university.degree","unknown","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,1
7731,35,"admin.","married","university.degree","no","yes","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
7734,44,"admin.","divorced","high.school","no","no","yes","cellular","jul","tue",4,999,0,"nonexistent",-2.9,92.469,-33.6,0.908,5076.2,0
7735,35,"blue-collar","single","basic.4y","unknown","no","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
7736,53,"admin.","married","basic.9y","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7737,31,"admin.","married","university.degree","no","yes","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,0
7738,22,"unemployed","single","university.degree","no","no","yes","telephone","oct","mon",2,999,0,"nonexistent",-1.1,94.601,-49.5,0.977,4963.6,0
7739,55,"admin.","divorced","high.school","no","yes","no","cellular","nov","mon",1,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
7740,29,"technician","married","professional.course","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,0
7741,36,"services","married","high.school","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,0
7744,57,"admin.","married","university.degree","unknown","no","no","cellular","aug","wed",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,1
7745,45,"blue-collar","single","basic.9y","no","yes","yes","cellular","nov","mon",2,999,1,"failure",-0.1,93.2,-42,4.191,5195.8,0
7746,32,"blue-collar","married","basic.4y","no","no","no","telephone","nov","tue",2,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
7747,39,"self-employed","divorced","professional.course","no","yes","no","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.955,5228.1,0
7748,43,"management","single","high.school","no","yes","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
7750,36,"technician","single","high.school","no","yes","no","cellular","jul","wed",1,999,1,"failure",-2.9,92.469,-33.6,1.029,5076.2,0
7752,45,"management","married","university.degree","no","yes","no","cellular","jul","wed",2,999,0,"nonexistent",-1.7,94.215,-40.3,0.84,4991.6,1
7755,36,"services","married","high.school","no","no","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
7756,36,"blue-collar","divorced","high.school","no","no","yes","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7757,35,"blue-collar","married","basic.6y","no","yes","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
7758,88,"retired","divorced","basic.4y","no","yes","no","cellular","mar","wed",1,999,0,"nonexistent",-1.8,92.843,-50,1.663,5099.1,1
7760,50,"services","married","unknown","unknown","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7762,50,"admin.","married","university.degree","no","no","no","cellular","jul","fri",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7763,33,"services","married","high.school","no","yes","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,0
7764,47,"management","married","basic.9y","no","yes","no","cellular","nov","tue",2,999,0,"nonexistent",-3.4,92.649,-30.1,0.715,5017.5,1
7765,34,"blue-collar","single","basic.4y","no","yes","yes","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7766,32,"management","single","university.degree","no","yes","no","cellular","may","tue",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,1
7769,41,"self-employed","married","high.school","no","yes","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
7771,60,"housemaid","married","illiterate","unknown","yes","no","cellular","jul","tue",7,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7773,35,"blue-collar","married","basic.9y","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,0
7775,55,"admin.","single","university.degree","unknown","no","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,0
7776,38,"admin.","single","university.degree","no","yes","no","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
7778,29,"blue-collar","married","basic.6y","no","no","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.947,5228.1,0
7781,19,"student","single","unknown","no","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
7782,58,"retired","married","basic.4y","no","yes","no","cellular","apr","thu",1,2,1,"success",-1.8,93.075,-47.1,1.365,5099.1,0
7784,33,"management","married","university.degree","no","yes","yes","cellular","may","wed",3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
7785,19,"student","single","basic.9y","no","no","no","cellular","apr","thu",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.41,5099.1,0
7787,34,"blue-collar","married","basic.4y","no","yes","yes","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7790,47,"technician","married","basic.6y","no","no","no","cellular","sep","mon",2,6,3,"success",-1.1,94.199,-37.5,0.882,4963.6,0
7791,39,"technician","married","basic.9y","no","no","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
7793,48,"services","single","high.school","no","yes","no","cellular","apr","mon",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,1
7795,32,"admin.","married","university.degree","no","yes","no","cellular","jun","tue",1,3,2,"failure",-2.9,92.963,-40.8,1.262,5076.2,1
7796,30,"admin.","single","high.school","no","no","no","cellular","aug","fri",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
7797,37,"management","single","university.degree","no","yes","no","cellular","may","tue",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,0
7799,40,"blue-collar","single","basic.9y","no","no","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
7800,27,"entrepreneur","single","university.degree","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,0
7801,54,"blue-collar","married","high.school","no","yes","yes","telephone","jun","wed",7,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
7803,29,"blue-collar","single","basic.9y","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7804,27,"technician","single","professional.course","no","no","no","cellular","may","tue",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.291,5099.1,0
7805,53,"admin.","married","high.school","no","yes","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
7806,22,"student","single","high.school","no","no","no","cellular","apr","thu",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,1
7807,40,"technician","married","basic.9y","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7808,31,"blue-collar","single","high.school","no","no","yes","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7809,46,"blue-collar","married","basic.9y","no","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7810,38,"blue-collar","married","high.school","no","no","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7811,48,"technician","married","basic.9y","no","no","no","cellular","sep","tue",3,999,1,"failure",-3.4,92.379,-29.8,0.819,5017.5,0
7812,32,"technician","single","high.school","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
7814,32,"admin.","married","high.school","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7816,44,"self-employed","divorced","high.school","no","yes","no","telephone","jun","mon",1,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,0
7817,58,"retired","married","basic.4y","no","no","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7818,30,"unemployed","married","high.school","no","no","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
7819,41,"admin.","married","university.degree","unknown","yes","no","telephone","may","fri",3,999,2,"failure",-1.8,92.893,-46.2,1.313,5099.1,0
7820,31,"admin.","single","university.degree","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7821,32,"entrepreneur","married","basic.9y","no","yes","no","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,0
7824,34,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
7825,47,"blue-collar","married","high.school","no","no","no","cellular","apr","thu",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.365,5099.1,1
7826,28,"blue-collar","single","basic.9y","no","no","no","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
7827,31,"blue-collar","single","high.school","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,1
7829,40,"blue-collar","married","basic.9y","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,0
7833,71,"retired","married","university.degree","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",-1.7,94.027,-38.3,0.904,4991.6,0
7834,41,"blue-collar","single","high.school","no","yes","no","telephone","may","mon",5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7835,32,"entrepreneur","married","basic.4y","no","yes","no","telephone","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
7837,37,"admin.","divorced","university.degree","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
7838,25,"admin.","single","basic.9y","no","yes","no","cellular","jul","thu",28,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
7839,59,"housemaid","divorced","unknown","no","unknown","unknown","cellular","jul","tue",4,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7840,25,"management","married","university.degree","no","yes","no","telephone","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.663,5195.8,1
7841,52,"blue-collar","married","basic.9y","unknown","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
7842,34,"services","married","professional.course","unknown","yes","yes","cellular","may","thu",8,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,0
7843,51,"housemaid","married","high.school","no","no","no","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
7844,35,"technician","married","professional.course","unknown","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,0
7845,49,"blue-collar","divorced","high.school","no","yes","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
7846,55,"retired","married","professional.course","no","no","yes","cellular","aug","mon",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
7847,47,"blue-collar","single","basic.6y","unknown","no","no","cellular","may","wed",2,999,2,"failure",-1.8,92.893,-46.2,1.281,5099.1,0
7848,54,"blue-collar","divorced","basic.4y","unknown","no","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
7849,30,"admin.","single","university.degree","no","no","yes","cellular","aug","wed",2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
7855,50,"technician","married","professional.course","unknown","yes","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
7857,39,"technician","single","professional.course","no","yes","no","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
7860,33,"admin.","married","high.school","no","yes","no","telephone","may","thu",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7862,58,"retired","married","basic.4y","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7864,53,"admin.","married","high.school","no","no","no","cellular","jul","mon",5,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7866,66,"retired","married","professional.course","no","no","yes","cellular","mar","tue",1,21,2,"failure",-1.8,93.369,-34.8,0.655,5008.7,1
7869,42,"management","married","university.degree","no","yes","no","cellular","oct","mon",1,999,1,"failure",-3.4,92.431,-26.9,0.731,5017.5,1
7871,53,"entrepreneur","single","basic.9y","no","no","no","cellular","jul","mon",1,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
7872,41,"blue-collar","married","basic.9y","no","yes","no","cellular","may","thu",3,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,0
7873,58,"unknown","married","basic.4y","no","no","yes","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7875,46,"technician","married","professional.course","no","no","yes","cellular","nov","fri",5,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,0
7876,32,"admin.","married","university.degree","no","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
7880,47,"management","married","university.degree","no","yes","no","cellular","aug","mon",3,3,2,"success",-1.7,94.027,-38.3,0.904,4991.6,0
7881,45,"admin.","married","basic.9y","no","yes","no","telephone","may","thu",2,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,0
7882,34,"technician","married","professional.course","no","yes","no","cellular","jun","wed",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,1
7883,39,"services","married","unknown","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7884,33,"management","married","university.degree","no","no","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7885,36,"management","married","university.degree","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
7886,33,"admin.","divorced","university.degree","no","yes","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7887,52,"admin.","divorced","university.degree","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7888,42,"blue-collar","married","professional.course","no","yes","no","cellular","oct","wed",1,7,1,"success",-3.4,92.431,-26.9,0.735,5017.5,1
7889,43,"entrepreneur","married","basic.9y","no","yes","yes","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,0
7890,50,"unemployed","unknown","basic.9y","no","no","no","telephone","nov","thu",6,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,0
7891,50,"services","single","high.school","no","no","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,0
7892,38,"services","married","high.school","no","yes","yes","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,0
7893,44,"blue-collar","single","high.school","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7894,47,"unemployed","married","professional.course","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
7895,42,"technician","divorced","high.school","no","no","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7896,34,"technician","divorced","professional.course","no","no","no","cellular","may","fri",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,0
7897,29,"blue-collar","single","basic.9y","unknown","yes","no","cellular","jul","tue",1,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,0
7898,83,"retired","married","unknown","no","yes","no","cellular","sep","mon",2,999,0,"nonexistent",-3.4,92.379,-29.8,0.771,5017.5,0
7899,33,"blue-collar","single","basic.6y","unknown","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,0
7901,44,"management","single","university.degree","unknown","no","no","cellular","nov","fri",2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,1
7902,56,"technician","married","professional.course","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,0
7903,42,"admin.","married","university.degree","no","yes","no","cellular","aug","tue",3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
7904,34,"services","married","professional.course","no","yes","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,0
7905,57,"management","divorced","university.degree","unknown","yes","yes","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
7906,36,"blue-collar","married","basic.6y","no","yes","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,0
7907,39,"admin.","divorced","university.degree","no","yes","yes","cellular","jul","mon",10,999,1,"failure",-1.7,94.215,-40.3,0.827,4991.6,1
7908,48,"admin.","married","university.degree","no","no","no","cellular","apr","fri",3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,0
7909,33,"blue-collar","married","basic.4y","no","yes","yes","telephone","jun","wed",4,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,0
7911,35,"technician","single","professional.course","no","yes","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7912,45,"technician","married","professional.course","no","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,0
7914,31,"blue-collar","married","basic.9y","no","yes","no","telephone","may","fri",1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
7915,49,"technician","married","high.school","no","yes","no","telephone","jul","mon",8,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7916,35,"technician","single","basic.9y","no","no","no","cellular","nov","wed",1,999,1,"failure",-0.1,93.2,-42,4.12,5195.8,0
7917,18,"student","single","unknown","no","yes","no","cellular","sep","thu",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.809,5017.5,0
7918,54,"housemaid","married","high.school","no","yes","yes","cellular","apr","thu",1,999,1,"failure",-1.8,93.075,-47.1,1.365,5099.1,0
7919,39,"admin.","married","university.degree","no","no","no","cellular","jul","fri",13,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,1
7920,35,"admin.","married","university.degree","unknown","yes","yes","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,0
7921,47,"technician","married","unknown","unknown","yes","no","cellular","nov","fri",2,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,0
7922,31,"management","married","university.degree","no","yes","no","cellular","jul","mon",4,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,0
7923,36,"admin.","married","high.school","no","yes","yes","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,0
7927,45,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7928,34,"admin.","single","university.degree","no","no","yes","cellular","apr","wed",2,999,0,"nonexistent",-1.8,93.075,-47.1,1.498,5099.1,0
7930,39,"blue-collar","married","basic.9y","no","no","yes","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,0
7931,49,"unemployed","married","high.school","no","no","no","cellular","sep","wed",1,999,0,"nonexistent",-3.4,92.379,-29.8,0.768,5017.5,1
7933,40,"blue-collar","married","basic.4y","unknown","yes","yes","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,0
7934,32,"technician","married","professional.course","no","yes","no","telephone","jun","mon",2,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,0
7935,33,"management","married","high.school","no","no","yes","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
7936,45,"technician","single","university.degree","unknown","no","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,0
7937,53,"self-employed","married","professional.course","no","yes","no","cellular","jul","thu",31,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,0
7938,52,"blue-collar","married","basic.9y","unknown","yes","no","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,0
7940,37,"technician","married","professional.course","no","no","no","telephone","may","tue",4,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,0
7941,53,"services","married","high.school","no","yes","yes","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,0
7943,40,"technician","single","university.degree","no","no","no","cellular","nov","mon",5,999,0,"nonexistent",-3.4,92.649,-30.1,0.714,5017.5,1
7944,43,"admin.","married","university.degree","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,0
7945,46,"admin.","married","basic.9y","unknown","no","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,0
7946,55,"blue-collar","married","basic.9y","no","no","no","cellular","jun","mon",2,999,0,"nonexistent",-2.9,92.963,-40.8,1.215,5076.2,0
7947,28,"self-employed","single","university.degree","no","no","no","cellular","may","wed",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,1
7948,34,"blue-collar","married","basic.9y","no","yes","no","cellular","aug","tue",2,999,0,"nonexistent",-1.7,94.027,-38.3,0.886,4991.6,0
